0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 500 500 500 500 500 280.6 280.186 279.186 278.772 278.357 277.943 277.529 277.115 276.701 276.286 275.872 275.458 275.044 274.63 274.215 273.801 273.387 272.973 272.558 272.144 271.73 271.316 270.902 270.487 270.073 269.659 269.245 268.831 268.416 268.002 267.588 267.174 266.759 266.345 265.931 265.517 265.103 264.688 264.274 263.86 263.446 263.032 262.617 262.203 261.789 261.375 260.96 260.546 260.132 259.718 259.304 258.889 258.475 258.061 257.647 257.233 256.818 256.404 255.99 255.576 255.161 254.747 254.333 253.919 253.505 253.09 252.676 252.262 251.848 251.434 251.019 250.605 250.191 249.777 249.362 248.948 248.534 248.12 247.706 247.291 246.877 246.463 246.049 245.635 245.22 244.806 244.392 243.978 243.563 243.149 242.735 242.321 241.907 241.492 241.078 240.664 240.25 239.836 239.421 239.007 238.593 238.179 237.765 237.35 236.936 236.522 236.108 235.693 235.279 234.865 234.451 234.037 233.622 233.208 232.794 232.38 231.966 231.551 231.137 230.723 230.309 229.894 229.48 229.066 228.652 228.238 227.823 227.409 226.995 226.581 226.167 225.752 225.338 224.924 224.51 224.095 223.681 223.267 222.853 222.439 222.024 221.61 221.196 220.782 220.368 219.953 219.539 219.125 218.125 217.711 217.296 216.882 216.468 216.054 215.64 215.225 214.811 214.397 213.983 213.569 213.154 212.74 212.326 211.912 211.497 211.083 210.669 210.255 209.841 209.426 209.012 208.598 208.184 207.77 207.355 206.941 206.527 206.113 205.698 205.284 204.87 204.456 204.042 203.627 203.213 202.799 202.385 201.971 201.556 201.142 200.728 200.314 199.899 199.485 199.071 198.657 198.243 197.828 197.414 500 197.414 197.828 198.243 198.657 199.071 199.485 199.899 200.314 200.728 201.142 201.556 201.971 202.385 202.799 203.213 203.627 204.042 204.456 204.87 205.284 205.698 206.113 206.527 206.941 207.355 207.77 208.184 208.598 209.012 209.426 209.841 210.255 210.669 211.083 211.497 211.912 212.326 212.74 213.154 213.569 213.983 214.397 214.811 215.225 215.64 216.054 216.468 216.882 217.296 
0 285.186 284.186 283.186 282.186 281.186 280.186 279.186 278.186 277.772 277.357 276.943 276.529 276.115 275.701 275.286 274.872 274.458 274.044 273.63 273.215 272.801 272.387 271.973 271.558 271.144 270.73 270.316 269.902 269.487 269.073 268.659 268.245 267.831 267.416 267.002 266.588 266.174 265.759 265.345 264.931 264.517 264.103 263.688 263.274 262.86 262.446 262.032 261.617 261.203 260.789 260.375 259.96 259.546 259.132 258.718 258.304 257.889 257.475 257.061 256.647 256.233 255.818 255.404 254.99 254.576 254.161 253.747 253.333 252.919 252.505 252.09 251.676 251.262 250.848 250.434 250.019 249.605 249.191 248.777 248.362 247.948 247.534 247.12 246.706 246.291 245.877 245.463 245.049 244.635 244.22 243.806 243.392 242.978 242.563 242.149 241.735 241.321 240.907 240.492 240.078 239.664 239.25 238.836 238.421 238.007 237.593 237.179 236.765 236.35 235.936 235.522 235.108 234.693 234.279 233.865 233.451 233.037 232.622 232.208 231.794 231.38 230.966 230.551 230.137 229.723 229.309 228.894 228.48 228.066 227.652 227.238 226.823 226.409 225.995 225.581 225.167 224.752 224.338 223.924 223.51 223.095 222.681 222.267 221.853 221.439 221.024 220.61 220.196 219.782 219.368 218.953 218.539 218.125 217.125 216.711 216.296 215.882 215.468 215.054 214.64 214.225 213.811 213.397 212.983 212.569 212.154 211.74 211.326 210.912 210.497 210.083 209.669 209.255 208.841 208.426 208.012 207.598 207.184 206.77 206.355 205.941 205.527 205.113 204.698 204.284 203.87 203.456 203.042 202.627 202.213 201.799 201.385 200.971 200.556 200.142 199.728 199.314 198.899 198.485 198.071 197.657 197.243 196.828 196.414 500 196.414 196.828 197.243 197.657 198.071 198.485 198.899 199.314 199.728 200.142 200.556 200.971 201.385 201.799 202.213 202.627 203.042 203.456 203.87 204.284 204.698 205.113 205.527 205.941 206.355 206.77 207.184 207.598 208.012 208.426 208.841 209.255 209.669 210.083 210.497 210.912 211.326 211.74 212.154 212.569 212.983 213.397 213.811 214.225 214.64 215.054 215.468 215.882 216.296 
0 284.772 283.772 282.772 281.772 280.772 279.772 278.772 277.772 276.772 276.357 275.943 275.529 275.115 274.701 274.286 273.872 273.458 273.044 272.63 272.215 271.801 271.387 270.973 270.558 270.144 269.73 269.316 268.902 268.487 268.073 267.659 267.245 266.831 266.416 266.002 265.588 265.174 264.759 264.345 263.931 263.517 263.103 262.688 262.274 261.86 261.446 261.032 260.617 260.203 259.789 259.375 258.96 258.546 258.132 257.718 257.304 256.889 256.475 256.061 255.647 255.233 254.818 254.404 253.99 253.576 253.161 252.747 252.333 251.919 251.505 251.09 250.676 250.262 249.848 249.434 249.019 248.605 248.191 247.777 247.362 246.948 246.534 246.12 245.706 245.291 244.877 244.463 244.049 243.635 243.22 242.806 242.392 241.978 241.563 241.149 240.735 240.321 239.907 239.492 239.078 238.664 238.25 237.836 237.421 237.007 236.593 236.179 235.765 235.35 234.936 234.522 234.108 233.693 233.279 232.865 232.451 232.037 231.622 231.208 230.794 230.38 229.966 229.551 229.137 228.723 228.309 227.894 227.48 227.066 226.652 226.238 225.823 225.409 224.995 224.581 224.167 223.752 223.338 222.924 222.51 222.095 221.681 221.267 220.853 220.439 220.024 219.61 219.196 218.782 218.368 217.953 217.539 217.125 216.125 215.711 215.296 214.882 214.468 214.054 213.64 213.225 212.811 212.397 211.983 211.569 211.154 210.74 210.326 209.912 209.497 209.083 208.669 208.255 207.841 207.426 207.012 206.598 206.184 205.77 205.355 204.941 204.527 204.113 203.698 203.284 202.87 202.456 202.042 201.627 201.213 200.799 200.385 199.971 199.556 199.142 198.728 198.314 197.899 197.485 197.071 196.657 196.243 195.828 195.414 500 195.414 195.828 196.243 196.657 197.071 197.485 197.899 198.314 198.728 199.142 199.556 199.971 200.385 200.799 201.213 201.627 202.042 202.456 202.87 203.284 203.698 204.113 204.527 204.941 205.355 205.77 206.184 206.598 207.012 207.426 207.841 208.255 208.669 209.083 209.497 209.912 210.326 210.74 211.154 211.569 211.983 212.397 212.811 213.225 213.64 214.054 214.468 214.882 215.296 
0 284.357 283.357 282.357 281.357 280.357 279.357 278.357 277.357 276.357 275.357 274.943 274.529 274.115 273.701 273.286 272.872 272.458 272.044 271.63 271.215 270.801 270.387 269.973 269.558 269.144 268.73 268.316 267.902 267.487 267.073 266.659 266.245 265.831 265.416 265.002 264.588 264.174 263.759 263.345 262.931 262.517 262.103 261.688 261.274 260.86 260.446 260.032 259.617 259.203 258.789 258.375 257.96 257.546 257.132 256.718 256.304 255.889 255.475 255.061 254.647 254.233 253.818 253.404 252.99 252.576 252.161 251.747 251.333 250.919 250.505 250.09 249.676 249.262 248.848 248.434 248.019 247.605 247.191 246.777 246.362 245.948 245.534 245.12 244.706 244.291 243.877 243.463 243.049 242.635 242.22 241.806 241.392 240.978 240.563 240.149 239.735 239.321 238.907 238.492 238.078 237.664 237.25 236.836 236.421 236.007 235.593 235.179 234.765 234.35 233.936 233.522 233.108 232.693 232.279 231.865 231.451 231.037 230.622 230.208 229.794 229.38 228.966 228.551 228.137 227.723 227.309 226.894 226.48 226.066 225.652 225.238 224.823 224.409 223.995 223.581 223.167 222.752 222.338 221.924 221.51 221.095 220.681 220.267 219.853 219.439 219.024 218.61 218.196 217.782 217.368 216.953 216.539 216.125 215.125 214.711 214.296 213.882 213.468 213.054 212.64 212.225 211.811 211.397 210.983 210.569 210.154 209.74 209.326 208.912 208.497 208.083 207.669 207.255 206.841 206.426 206.012 205.598 205.184 204.77 204.355 203.941 203.527 203.113 202.698 202.284 201.87 201.456 201.042 200.627 200.213 199.799 199.385 198.971 198.556 198.142 197.728 197.314 196.899 196.485 196.071 195.657 195.243 194.828 194.414 500 194.414 194.828 195.243 195.657 196.071 196.485 196.899 197.314 197.728 198.142 198.556 198.971 199.385 199.799 200.213 200.627 201.042 201.456 201.87 202.284 202.698 203.113 203.527 203.941 204.355 204.77 205.184 205.598 206.012 206.426 206.841 207.255 207.669 208.083 208.497 208.912 209.326 209.74 210.154 210.569 210.983 211.397 211.811 212.225 212.64 213.054 213.468 213.882 214.296 
0 283.943 282.943 281.943 280.943 279.943 278.943 277.943 276.943 275.943 274.943 273.943 273.529 273.115 272.701 272.286 271.872 271.458 271.044 270.63 270.215 269.801 269.387 268.973 268.558 268.144 267.73 267.316 266.902 266.487 266.073 265.659 265.245 264.831 264.416 264.002 263.588 263.174 262.759 262.345 261.931 261.517 261.103 260.688 260.274 259.86 259.446 259.032 258.617 258.203 257.789 257.375 256.96 256.546 256.132 255.718 255.304 254.889 254.475 254.061 253.647 253.233 252.818 252.404 251.99 251.576 251.161 250.747 250.333 249.919 249.505 249.09 248.676 248.262 247.848 247.434 247.019 246.605 246.191 245.777 245.362 244.948 244.534 244.12 243.706 243.291 242.877 242.463 242.049 241.635 241.22 240.806 240.392 239.978 239.563 239.149 238.735 238.321 237.907 237.492 237.078 236.664 236.25 235.836 235.421 235.007 234.593 234.179 233.765 233.35 232.936 232.522 232.108 231.693 231.279 230.865 230.451 230.037 229.622 229.208 228.794 228.38 227.966 227.551 227.137 226.723 226.309 225.894 225.48 225.066 224.652 224.238 223.823 223.409 222.995 222.581 222.167 221.752 221.338 220.924 220.51 220.095 219.681 219.267 218.853 218.439 218.024 217.61 217.196 216.782 216.368 215.953 215.539 215.125 214.125 213.711 213.296 212.882 212.468 212.054 211.64 211.225 210.811 210.397 209.983 209.569 209.154 208.74 208.326 207.912 207.497 207.083 206.669 206.255 205.841 205.426 205.012 204.598 204.184 203.77 203.355 202.941 202.527 202.113 201.698 201.284 200.87 200.456 200.042 199.627 199.213 198.799 198.385 197.971 197.556 197.142 196.728 196.314 195.899 195.485 195.071 194.657 194.243 193.828 193.414 500 193.414 193.828 194.243 194.657 195.071 195.485 195.899 196.314 196.728 197.142 197.556 197.971 198.385 198.799 199.213 199.627 200.042 200.456 200.87 201.284 201.698 202.113 202.527 202.941 203.355 203.77 204.184 204.598 205.012 205.426 205.841 206.255 206.669 207.083 207.497 207.912 208.326 208.74 209.154 209.569 209.983 210.397 210.811 211.225 211.64 212.054 212.468 212.882 213.296 
0 283.529 282.529 281.529 280.529 279.529 278.529 277.529 276.529 275.529 274.529 273.529 272.529 272.115 271.701 271.286 270.872 270.458 270.044 269.63 269.215 268.801 268.387 267.973 267.558 267.144 266.73 266.316 265.902 265.487 265.073 264.659 264.245 263.831 263.416 263.002 262.588 262.174 261.759 261.345 260.931 260.517 260.103 259.688 259.274 258.86 258.446 258.032 257.617 257.203 256.789 256.375 255.96 255.546 255.132 254.718 254.304 253.889 253.475 253.061 252.647 252.233 251.818 251.404 250.99 250.576 250.161 249.747 249.333 248.919 248.505 248.09 247.676 247.262 246.848 246.434 246.019 245.605 245.191 244.777 244.362 243.948 243.534 243.12 242.706 242.291 241.877 241.463 241.049 240.635 240.22 239.806 239.392 238.978 238.563 238.149 237.735 237.321 236.907 236.492 236.078 235.664 235.25 234.836 234.421 234.007 233.593 233.179 232.765 232.35 231.936 231.522 231.108 230.693 230.279 229.865 229.451 229.037 228.622 228.208 227.794 227.38 226.966 226.551 226.137 225.723 225.309 224.894 224.48 224.066 223.652 223.238 222.823 222.409 221.995 221.581 221.167 220.752 220.338 219.924 219.51 219.095 218.681 218.267 217.853 217.439 217.024 216.61 216.196 215.782 215.368 214.953 214.539 214.125 213.125 212.711 212.296 211.882 211.468 211.054 210.64 210.225 209.811 209.397 208.983 208.569 208.154 207.74 207.326 206.912 206.497 206.083 205.669 205.255 204.841 204.426 204.012 203.598 203.184 202.77 202.355 201.941 201.527 201.113 200.698 200.284 199.87 199.456 199.042 198.627 198.213 197.799 197.385 196.971 196.556 196.142 195.728 195.314 194.899 194.485 194.071 193.657 193.243 192.828 192.414 500 192.414 192.828 193.243 193.657 194.071 194.485 194.899 195.314 195.728 196.142 196.556 196.971 197.385 197.799 198.213 198.627 199.042 199.456 199.87 200.284 200.698 201.113 201.527 201.941 202.355 202.77 203.184 203.598 204.012 204.426 204.841 205.255 205.669 206.083 206.497 206.912 207.326 207.74 208.154 208.569 208.983 209.397 209.811 210.225 210.64 211.054 211.468 211.882 212.296 
0 283.115 282.115 281.115 280.115 279.115 278.115 277.115 276.115 275.115 274.115 273.115 272.115 271.115 270.701 270.286 269.872 269.458 269.044 268.63 268.215 267.801 267.387 266.973 266.558 266.144 265.73 265.316 264.902 264.487 264.073 263.659 263.245 262.831 262.416 262.002 261.588 261.174 260.759 260.345 259.931 259.517 259.103 258.688 258.274 257.86 257.446 257.032 256.617 256.203 255.789 255.375 254.96 254.546 254.132 253.718 253.304 252.889 252.475 252.061 251.647 251.233 250.818 250.404 249.99 249.576 249.161 248.747 248.333 247.919 247.505 247.09 246.676 246.262 245.848 245.434 245.019 244.605 244.191 243.777 243.362 242.948 242.534 242.12 241.706 241.291 240.877 240.463 240.049 239.635 239.22 238.806 238.392 237.978 237.563 237.149 236.735 236.321 235.907 235.492 235.078 234.664 234.25 233.836 233.421 233.007 232.593 232.179 231.765 231.35 230.936 230.522 230.108 229.693 229.279 228.865 228.451 228.037 227.622 227.208 226.794 226.38 225.966 225.551 225.137 224.723 224.309 223.894 223.48 223.066 222.652 222.238 221.823 221.409 220.995 220.581 220.167 219.752 219.338 218.924 218.51 218.095 217.681 217.267 216.853 216.439 216.024 215.61 215.196 214.782 214.368 213.953 213.539 213.125 212.125 211.711 211.296 210.882 210.468 210.054 209.64 209.225 208.811 208.397 207.983 207.569 207.154 206.74 206.326 205.912 205.497 205.083 204.669 204.255 203.841 203.426 203.012 202.598 202.184 201.77 201.355 200.941 200.527 200.113 199.698 199.284 198.87 198.456 198.042 197.627 197.213 196.799 196.385 195.971 195.556 195.142 194.728 194.314 193.899 193.485 193.071 192.657 192.243 191.828 191.414 500 191.414 191.828 192.243 192.657 193.071 193.485 193.899 194.314 194.728 195.142 195.556 195.971 196.385 196.799 197.213 197.627 198.042 198.456 198.87 199.284 199.698 200.113 200.527 200.941 201.355 201.77 202.184 202.598 203.012 203.426 203.841 204.255 204.669 205.083 205.497 205.912 206.326 206.74 207.154 207.569 207.983 208.397 208.811 209.225 209.64 210.054 210.468 210.882 211.296 
0 282.701 281.701 280.701 279.701 278.701 277.701 276.701 275.701 274.701 273.701 272.701 271.701 270.701 269.701 269.286 268.872 268.458 268.044 267.63 267.215 266.801 266.387 265.973 265.558 265.144 264.73 264.316 263.902 263.487 263.073 262.659 262.245 261.831 261.416 261.002 260.588 260.174 259.759 259.345 258.931 258.517 258.103 257.688 257.274 256.86 256.446 256.032 255.617 255.203 254.789 254.375 253.96 253.546 253.132 252.718 252.304 251.889 251.475 251.061 250.647 250.233 249.818 249.404 248.99 248.576 248.161 247.747 247.333 246.919 246.505 246.09 245.676 245.262 244.848 244.434 244.019 243.605 243.191 242.777 242.362 241.948 241.534 241.12 240.706 240.291 239.877 239.463 239.049 238.635 238.22 237.806 237.392 236.978 236.563 236.149 235.735 235.321 234.907 234.492 234.078 233.664 233.25 232.836 232.421 232.007 231.593 231.179 230.765 230.35 229.936 229.522 229.108 228.693 228.279 227.865 227.451 227.037 226.622 226.208 225.794 225.38 224.966 224.551 224.137 223.723 223.309 222.894 222.48 222.066 221.652 221.238 220.823 220.409 219.995 219.581 219.167 218.752 218.338 217.924 217.51 217.095 216.681 216.267 215.853 215.439 215.024 214.61 214.196 213.782 213.368 212.953 212.539 212.125 211.125 210.711 210.296 209.882 209.468 209.054 208.64 208.225 207.811 207.397 206.983 206.569 206.154 205.74 205.326 204.912 204.497 204.083 203.669 203.255 202.841 202.426 202.012 201.598 201.184 200.77 200.355 199.941 199.527 199.113 198.698 198.284 197.87 197.456 197.042 196.627 196.213 195.799 195.385 194.971 194.556 194.142 193.728 193.314 192.899 192.485 192.071 191.657 191.243 190.828 190.414 500 190.414 190.828 191.243 191.657 192.071 192.485 192.899 193.314 193.728 194.142 194.556 194.971 195.385 195.799 196.213 196.627 197.042 197.456 197.87 198.284 198.698 199.113 199.527 199.941 200.355 200.77 201.184 201.598 202.012 202.426 202.841 203.255 203.669 204.083 204.497 204.912 205.326 205.74 206.154 206.569 206.983 207.397 207.811 208.225 208.64 209.054 209.468 209.882 210.296 
0 282.286 281.286 280.286 279.286 278.286 277.286 276.286 275.286 274.286 273.286 272.286 271.286 270.286 269.286 268.286 267.872 267.458 267.044 266.63 266.215 265.801 265.387 264.973 264.558 264.144 263.73 263.316 262.902 262.487 262.073 261.659 261.245 260.831 260.416 260.002 259.588 259.174 258.759 258.345 257.931 257.517 257.103 256.688 256.274 255.86 255.446 255.032 254.617 254.203 253.789 253.375 252.96 252.546 252.132 251.718 251.304 250.889 250.475 250.061 249.647 249.233 248.818 248.404 247.99 247.576 247.161 246.747 246.333 245.919 245.505 245.09 244.676 244.262 243.848 243.434 243.019 242.605 242.191 241.777 241.362 240.948 240.534 240.12 239.706 239.291 238.877 238.463 238.049 237.635 237.22 236.806 236.392 235.978 235.563 235.149 234.735 234.321 233.907 233.492 233.078 232.664 232.25 231.836 231.421 231.007 230.593 230.179 229.765 229.35 228.936 228.522 228.108 227.693 227.279 226.865 226.451 226.037 225.622 225.208 224.794 224.38 223.966 223.551 223.137 222.723 222.309 221.894 221.48 221.066 220.652 220.238 219.823 219.409 218.995 218.581 218.167 217.752 217.338 216.924 216.51 216.095 215.681 215.267 214.853 214.439 214.024 213.61 213.196 212.782 212.368 211.953 211.539 211.125 210.125 209.711 209.296 208.882 208.468 208.054 207.64 207.225 206.811 206.397 205.983 205.569 205.154 204.74 204.326 203.912 203.497 203.083 202.669 202.255 201.841 201.426 201.012 200.598 200.184 199.77 199.355 198.941 198.527 198.113 197.698 197.284 196.87 196.456 196.042 195.627 195.213 194.799 194.385 193.971 193.556 193.142 192.728 192.314 191.899 191.485 191.071 190.657 190.243 189.828 189.414 500 189.414 189.828 190.243 190.657 191.071 191.485 191.899 192.314 192.728 193.142 193.556 193.971 194.385 194.799 195.213 195.627 196.042 196.456 196.87 197.284 197.698 198.113 198.527 198.941 199.355 199.77 200.184 200.598 201.012 201.426 201.841 202.255 202.669 203.083 203.497 203.912 204.326 204.74 205.154 205.569 205.983 206.397 206.811 207.225 207.64 208.054 208.468 208.882 209.296 
